Index,Stock,Stock Id,Weight
KOSPI Index,012200 KS,12200,0.008853
KOSPI Index,012280 KS,12280,0.004638
KOSPI Index,012320 KS,12320,0.007894
KOSPI Index,012330 KS,12330,1.464389
KOSPI Index,012450 KS,12450,0.087537
KOSPI Index,012510 KS,12510,0.119165
KOSPI Index,012600 KS,12600,0.001872
KOSPI Index,012610 KS,12610,0.016994
KOSPI Index,012630 KS,12630,0.046892
KOSPI Index,012690 KS,12690,0.008716
KOSPI Index,012750 KS,12750,0.226154
KOSPI Index,012800 KS,12800,0.00693
KOSPI Index,013000 KS,13000,0.002612
KOSPI Index,013360 KS,13360,0.006011
KOSPI Index,013520 KS,13520,0.009967
KOSPI Index,013570 KS,13570,0.009842
KOSPI Index,013580 KS,13580,0.014405
KOSPI Index,013700 KS,13700,0.003731
KOSPI Index,013870 KS,13870,0.008902
KOSPI Index,014130 KS,14130,0.003646
KOSPI Index,014160 KS,14160,0.006444
KOSPI Index,014280 KS,14280,0.007721
KOSPI Index,014440 KS,14440,0.005484
KOSPI Index,014530 KS,14530,0.008092
KOSPI Index,014580 KS,14580,0.005856
KOSPI Index,014680 KS,14680,0.060011
KOSPI Index,014710 KS,14710,0.007958
KOSPI Index,014790 KS,14790,0.013837
KOSPI Index,014820 KS,14820,0.052791
KOSPI Index,014830 KS,14830,0.026659
KOSPI Index,014910 KS,14910,0.003201
KOSPI Index,014990 KS,14990,0.007954
KOSPI Index,015020 KS,15020,0.002305
KOSPI Index,015230 KS,15230,0.00607
KOSPI Index,015260 KS,15260,0.003325
KOSPI Index,015350 KS,15350,0.026433
KOSPI Index,015360 KS,15360,0.016038
KOSPI Index,015540 KS,15540,0.00242
KOSPI Index,015590 KS,15590,0.005913
KOSPI Index,015760 KS,15760,1.238341
KOSPI Index,015860 KS,15860,0.014376
KOSPI Index,015890 KS,15890,0.012912
KOSPI Index,016090 KS,16090,0.007796
KOSPI Index,016360 KS,16360,0.191954
KOSPI Index,016380 KS,16380,0.016262
KOSPI Index,016450 KS,16450,0.025834
KOSPI Index,016580 KS,16580,0.026328
KOSPI Index,016590 KS,16590,0.023824
KOSPI Index,016610 KS,16610,0.011974
KOSPI Index,016710 KS,16710,0.007786
KOSPI Index,016740 KS,16740,0.006558
KOSPI Index,016800 KS,16800,0.022789
KOSPI Index,016880 KS,16880,0.012584
KOSPI Index,017040 KS,17040,0.008916
KOSPI Index,017180 KS,17180,0.011875
KOSPI Index,017370 KS,17370,0.010393
KOSPI Index,017390 KS,17390,0.028968
KOSPI Index,017550 KS,17550,0.006131
KOSPI Index,017670 KS,17670,1.504415
KOSPI Index,017800 KS,17800,0.19489
KOSPI Index,017810 KS,17810,0.028839
KOSPI Index,017900 KS,17900,0.009251
KOSPI Index,017940 KS,17940,0.02895
KOSPI Index,017960 KS,17960,0.020115
KOSPI Index,018250 KS,18250,0.113232
KOSPI Index,018260 KS,18260,1.174219
KOSPI Index,018470 KS,18470,0.005178
KOSPI Index,018500 KS,18500,0.003601
KOSPI Index,018670 KS,18670,0.050489
KOSPI Index,018880 KS,18880,0.446318
KOSPI Index,019170 KS,19170,0.029162
KOSPI Index,019180 KS,19180,0.002868
KOSPI Index,019440 KS,19440,0.00962
KOSPI Index,019490 KS,19490,0.001593
KOSPI Index,019680 KS,19680,0.040653
KOSPI Index,020000 KS,20000,0.0587
KOSPI Index,020120 KS,20120,0.00296
KOSPI Index,020150 KS,20150,0.164841
KOSPI Index,020560 KS,20560,0.058439
KOSPI Index,020760 KS,20760,0.009488
KOSPI Index,021050 KS,21050,0.003907
KOSPI Index,021240 KS,21240,0.421245
KOSPI Index,021820 KS,21820,0.006472
KOSPI Index,023000 KS,23000,0.008071
KOSPI Index,023150 KS,23150,0.002905
KOSPI Index,023350 KS,23350,0.003871
KOSPI Index,023450 KS,23450,0.005212
KOSPI Index,023530 KS,23530,0.389244
KOSPI Index,023590 KS,23590,0.066018
KOSPI Index,023800 KS,23800,0.005959
KOSPI Index,023810 KS,23810,0.002936
KOSPI Index,023960 KS,23960,0.003269
KOSPI Index,024070 KS,24070,0.003042
KOSPI Index,024090 KS,24090,0.00959
KOSPI Index,024110 KS,24110,0.558529
KOSPI Index,024720 KS,24720,0.04606
KOSPI Index,024890 KS,24890,0.00516
KOSPI Index,024900 KS,24900,0.003259
KOSPI Index,025000 KS,25000,0.02033
KOSPI Index,025530 KS,25530,0.003834
KOSPI Index,025540 KS,25540,0.029484
KOSPI Index,025560 KS,25560,0.009236
KOSPI Index,025620 KS,25620,0.032653
KOSPI Index,025750 KS,25750,0.00907
KOSPI Index,025820 KS,25820,0.004866
KOSPI Index,025860 KS,25860,0.044971
KOSPI Index,025890 KS,25890,0.001794
KOSPI Index,026890 KS,26890,0.009563
KOSPI Index,026940 KS,26940,0.003772
KOSPI Index,026960 KS,26960,0.137512
KOSPI Index,027390 KS,27390,0.014932
KOSPI Index,027410 KS,27410,0.058769
KOSPI Index,027740 KS,27740,0.007437
KOSPI Index,027970 KS,27970,0.002842
KOSPI Index,028050 KS,28050,0.247108
KOSPI Index,028100 KS,28100,0.014272
KOSPI Index,028260 KS,28260,1.62349
KOSPI Index,028670 KS,28670,0.183352
KOSPI Index,029460 KS,29460,0.018293
KOSPI Index,029530 KS,29530,0.032883
KOSPI Index,029780 KS,29780,0.279554
KOSPI Index,030000 KS,30000,0.161322
KOSPI Index,030200 KS,30200,0.522591
KOSPI Index,030210 KS,30210,0.017174
KOSPI Index,030610 KS,30610,0.023061
KOSPI Index,030720 KS,30720,0.003155
KOSPI Index,030790 KS,30790,0.018353
KOSPI Index,031430 KS,31430,0.104355
KOSPI Index,031440 KS,31440,0.029064
KOSPI Index,031820 KS,31820,0.004978
KOSPI Index,032350 KS,32350,0.064558
KOSPI Index,032560 KS,32560,0.009954
KOSPI Index,032640 KS,32640,0.514529
KOSPI Index,032830 KS,32830,1.277213
KOSPI Index,033180 KS,33180,0.063433
KOSPI Index,033240 KS,33240,0.014672
KOSPI Index,033250 KS,33250,0.001675
KOSPI Index,033270 KS,33270,0.032064
KOSPI Index,033530 KS,33530,0.009955
KOSPI Index,033660 KS,33660,0.03315
KOSPI Index,033780 KS,33780,0.94003
KOSPI Index,033920 KS,33920,0.028801
KOSPI Index,034020 KS,34020,0.114529
KOSPI Index,034120 KS,34120,0.024574
KOSPI Index,034220 KS,34220,0.457007
KOSPI Index,034300 KS,34300,0.007716
KOSPI Index,034310 KS,34310,0.05013
KOSPI Index,034590 KS,34590,0.008727
KOSPI Index,034730 KS,34730,1.33408
KOSPI Index,034830 KS,34830,0.046378
KOSPI Index,035000 KS,35000,0.008399
KOSPI Index,035150 KS,35150,0.009687
KOSPI Index,035250 KS,35250,0.401421
KOSPI Index,035420 KS,35420,1.551638
KOSPI Index,035510 KS,35510,0.016929
KOSPI Index,035720 KS,35720,0.658763
KOSPI Index,036460 KS,36460,0.362826
KOSPI Index,036530 KS,36530,0.014437
KOSPI Index,036570 KS,36570,0.629746
KOSPI Index,036580 KS,36580,0.022995
KOSPI Index,037270 KS,37270,0.009364
KOSPI Index,037560 KS,37560,0.052262
KOSPI Index,037710 KS,37710,0.021963
KOSPI Index,039130 KS,39130,0.056592
KOSPI Index,039490 KS,39490,0.139821
KOSPI Index,039570 KS,39570,0.014467
KOSPI Index,041650 KS,41650,0.007704
KOSPI Index,042660 KS,42660,0.244559
KOSPI Index,042670 KS,42670,0.132245
KOSPI Index,042700 KS,42700,0.038992
KOSPI Index,044380 KS,44380,0.002881
KOSPI Index,044450 KS,44450,0.011189
KOSPI Index,044820 KS,44820,0.018621
KOSPI Index,047040 KS,47040,0.161988
KOSPI Index,047050 KS,47050,0.173009
KOSPI Index,047400 KS,47400,0.006567
KOSPI Index,047810 KS,47810,0.232629
KOSPI Index,049770 KS,49770,0.074442
KOSPI Index,049800 KS,49800,0.003463
KOSPI Index,051600 KS,51600,0.100581
KOSPI Index,051630 KS,51630,0.001912
KOSPI Index,051900 KS,51900,1.327452
KOSPI Index,051910 KS,51910,1.726546
KOSPI Index,052690 KS,52690,0.053344
KOSPI Index,053210 KS,53210,0.044235
KOSPI Index,053690 KS,53690,0.008008
KOSPI Index,055490 KS,55490,0.008945
KOSPI Index,055550 KS,55550,1.400185
KOSPI Index,057050 KS,57050,0.087693
KOSPI Index,058430 KS,58430,0.009283
KOSPI Index,058650 KS,58650,0.032523
KOSPI Index,058730 KS,58730,0.008476
KOSPI Index,058850 KS,58850,0.007011
KOSPI Index,058860 KS,58860,0.006461
KOSPI Index,060980 KS,60980,0.028839
KOSPI Index,063160 KS,63160,0.008228
KOSPI Index,064350 KS,64350,0.17012
KOSPI Index,064960 KS,64960,0.029122
KOSPI Index,066570 KS,66570,0.769255
KOSPI Index,067830 KS,67830,0.010781
KOSPI Index,068270 KS,68270,2.472532
KOSPI Index,068290 KS,68290,0.009612
KOSPI Index,068400 KS,68400,0.019537
KOSPI Index,069260 KS,69260,0.066609
KOSPI Index,069460 KS,69460,0.009683
KOSPI Index,069620 KS,69620,0.148748
KOSPI Index,069640 KS,69640,0.007148
KOSPI Index,069730 KS,69730,0.004698
KOSPI Index,069960 KS,69960,0.153147
KOSPI Index,070960 KS,70960,0.022658
KOSPI Index,071050 KS,71050,0.277358
KOSPI Index,071090 KS,71090,0.004595
KOSPI Index,071320 KS,71320,0.048406
KOSPI Index,071840 KS,71840,0.103512
KOSPI Index,071950 KS,71950,0.003408
KOSPI Index,071970 KS,71970,0.004407
KOSPI Index,072130 KS,72130,0.00377
KOSPI Index,072710 KS,72710,0.024915
KOSPI Index,073240 KS,73240,0.099666
KOSPI Index,074610 KS,74610,0.019822
KOSPI Index,075180 KS,75180,0.006699
KOSPI Index,075580 KS,75580,0.011267
KOSPI Index,077500 KS,77500,0.015877
KOSPI Index,077970 KS,77970,0.013088
KOSPI Index,078000 KS,78000,0.008911
KOSPI Index,078520 KS,78520,0.022961
KOSPI Index,078930 KS,78930,0.336443
KOSPI Index,079160 KS,79160,0.072306
KOSPI Index,079430 KS,79430,0.032853
KOSPI Index,079440 KS,79440,0.18463
KOSPI Index,079550 KS,79550,0.049824
KOSPI Index,079660 KS,79660,0.005798
KOSPI Index,079980 KS,79980,0.020533
KOSPI Index,081000 KS,81000,0.018451
KOSPI Index,081660 KS,81660,0.179249
KOSPI Index,082640 KS,82640,0.067988
KOSPI Index,082740 KS,82740,0.009642
KOSPI Index,083370 KS,83370,0.000524
KOSPI Index,083380 KS,83380,0.000525
KOSPI Index,083420 KS,83420,0.00578
KOSPI Index,084010 KS,84010,0.011358
KOSPI Index,084670 KS,84670,0.005244
KOSPI Index,084680 KS,84680,0.011262
KOSPI Index,084690 KS,84690,0.019931
KOSPI Index,084870 KS,84870,0.006426
KOSPI Index,085310 KS,85310,0.007872
KOSPI Index,085620 KS,85620,0.059785
KOSPI Index,086280 KS,86280,0.317246
KOSPI Index,086790 KS,86790,0.875663
KOSPI Index,088260 KS,88260,0.020079
KOSPI Index,088350 KS,88350,0.30134
KOSPI Index,088790 KS,88790,0.00445
KOSPI Index,088980 KS,88980,0.208655
KOSPI Index,089470 KS,89470,0.012034
KOSPI Index,089590 KS,89590,0.064029
KOSPI Index,090080 KS,90080,0.006378
KOSPI Index,090350 KS,90350,0.015603
KOSPI Index,090370 KS,90370,0.017422
KOSPI Index,090430 KS,90430,0.998727
KOSPI Index,091090 KS,91090,0.020759
KOSPI Index,091810 KS,91810,0.029658
KOSPI Index,092200 KS,92200,0.010827
KOSPI Index,092220 KS,92220,0.009069
KOSPI Index,092230 KS,92230,0.017884
KOSPI Index,092440 KS,92440,0.007555
KOSPI Index,092780 KS,92780,0.003719
KOSPI Index,093050 KS,93050,0.050051
KOSPI Index,093230 KS,93230,0.004321
KOSPI Index,093240 KS,93240,0.005088
KOSPI Index,093370 KS,93370,0.065236
KOSPI Index,094280 KS,94280,0.008903
KOSPI Index,095570 KS,95570,0.018865
KOSPI Index,095720 KS,95720,0.010793
KOSPI Index,096760 KS,96760,0.033609
KOSPI Index,096770 KS,96770,1.330127
KOSPI Index,097230 KS,97230,0.017944
KOSPI Index,097950 KS,97950,0.329542
KOSPI Index,100220 KS,100220,0.00652
KOSPI Index,100250 KS,100250,0.010193
KOSPI Index,100840 KS,100840,0.007254
KOSPI Index,101060 KS,101060,0.02344
KOSPI Index,101140 KS,101140,0.00565
KOSPI Index,101530 KS,101530,0.023674
KOSPI Index,102260 KS,102260,0.017832
KOSPI Index,102280 KS,102280,0.010116
KOSPI Index,102460 KS,102460,0.023296
KOSPI Index,103130 KS,103130,0.004742
KOSPI Index,103140 KS,103140,0.05904
KOSPI Index,103590 KS,103590,0.01079
KOSPI Index,104700 KS,104700,0.020161
KOSPI Index,105560 KS,105560,1.494699
KOSPI Index,105630 KS,105630,0.056619
KOSPI Index,105840 KS,105840,0.006115
KOSPI Index,107590 KS,107590,0.006141
KOSPI Index,108670 KS,108670,0.041682
KOSPI Index,109070 KS,109070,0.00613
KOSPI Index,111110 KS,111110,0.00711
KOSPI Index,111770 KS,111770,0.113774
KOSPI Index,112610 KS,112610,0.038351
KOSPI Index,114090 KS,114090,0.10079
KOSPI Index,115390 KS,115390,0.062643
KOSPI Index,117580 KS,117580,0.010537
KOSPI Index,118000 KS,118000,0.005615
KOSPI Index,119650 KS,119650,0.003599
KOSPI Index,120030 KS,120030,0.007237
KOSPI Index,120110 KS,120110,0.110093
KOSPI Index,122900 KS,122900,0.015784
KOSPI Index,123690 KS,123690,0.015868
KOSPI Index,123700 KS,123700,0.00395
KOSPI Index,123890 KS,123890,0.037269
KOSPI Index,126560 KS,126560,0.030803
KOSPI Index,128820 KS,128820,0.013372
KOSPI Index,128940 KS,128940,0.373294
KOSPI Index,129260 KS,129260,0.00568
KOSPI Index,130660 KS,130660,0.007909
KOSPI Index,133820 KS,133820,0.005048
KOSPI Index,134380 KS,134380,0.006438
KOSPI Index,134790 KS,134790,0.007532
KOSPI Index,136490 KS,136490,0.019726
KOSPI Index,138040 KS,138040,0.115859
KOSPI Index,138250 KS,138250,0.028839
KOSPI Index,138490 KS,138490,0.017237
KOSPI Index,138930 KS,138930,0.183897
KOSPI Index,139130 KS,139130,0.113586
KOSPI Index,139480 KS,139480,0.385397
KOSPI Index,140890 KS,140890,0.001891
KOSPI Index,140910 KS,140910,0.001246
KOSPI Index,143210 KS,143210,0.01117
KOSPI Index,144620 KS,144620,0.009436
KOSPI Index,145210 KS,145210,0.005788
KOSPI Index,145270 KS,145270,0.002724
KOSPI Index,145720 KS,145720,0.072071
KOSPI Index,145990 KS,145990,0.04925
KOSPI Index,152330 KS,152330,0.017973
KOSPI Index,153360 KS,153360,0.001919
KOSPI Index,155660 KS,155660,0.004682
KOSPI Index,155900 KS,155900,0.002942
KOSPI Index,159650 KS,159650,0.001138
KOSPI Index,161000 KS,161000,0.021938
KOSPI Index,161390 KS,161390,0.410217
KOSPI Index,161890 KS,161890,0.109752
KOSPI Index,163560 KS,163560,0.006085
KOSPI Index,170900 KS,170900,0.059482
KOSPI Index,172580 KS,172580,0.002512
KOSPI Index,175330 KS,175330,0.060991
KOSPI Index,180640 KS,180640,0.086286
KOSPI Index,181710 KS,181710,0.078315
KOSPI Index,183190 KS,183190,0.036934
KOSPI Index,185750 KS,185750,0.077398
KOSPI Index,192400 KS,192400,0.074452
KOSPI Index,192530 KS,192530,0.036994
KOSPI Index,192820 KS,192820,0.104535
KOSPI Index,194370 KS,194370,0.014267
KOSPI Index,195870 KS,195870,0.019194
KOSPI Index,200880 KS,200880,0.010392
KOSPI Index,204210 KS,204210,0.001762
KOSPI Index,204320 KS,204320,0.107428
KOSPI Index,207940 KS,207940,2.330472
KOSPI Index,210540 KS,210540,0.012285
KOSPI Index,210980 KS,210980,0.036747
KOSPI Index,213500 KS,213500,0.031965
KOSPI Index,214320 KS,214320,0.077028
KOSPI Index,214330 KS,214330,0.003514
KOSPI Index,214390 KS,214390,0.021012
KOSPI Index,214420 KS,214420,0.016723
KOSPI Index,226320 KS,226320,0.060637
KOSPI Index,227840 KS,227840,0.021869
KOSPI Index,229640 KS,229640,0.013166
KOSPI Index,234080 KS,234080,0.027
KOSPI Index,241560 KS,241560,0.265649
KOSPI Index,241590 KS,241590,0.055597
KOSPI Index,248170 KS,248170,0.010151
KOSPI Index,249420 KS,249420,0.038664
KOSPI Index,251270 KS,251270,0.651097
KOSPI Index,264900 KS,264900,0.009482
KOSPI Index,267250 KS,267250,0.43533
KOSPI Index,267260 KS,267260,0.045757
KOSPI Index,267270 KS,267270,0.078676
KOSPI Index,267290 KS,267290,0.013028
KOSPI Index,268280 KS,268280,0.023234
KOSPI Index,271560 KS,271560,0.275891
KOSPI Index,271980 KS,271980,0.05586
KOSPI Index,272450 KS,272450,0.042563
KOSPI Index,272550 KS,272550,0.016886
KOSPI Index,280360 KS,280360,0.04988
KOSPI Index,281820 KS,281820,0.019461
KOSPI Index,282330 KS,282330,0.234976
KOSPI Index,282690 KS,282690,0.012296
KOSPI Index,284740 KS,284740,0.06411
KOSPI Index,285130 KS,285130,0.065335
KOSPI Index,286940 KS,286940,0.036116
KOSPI Index,293940 KS,293940,0.014626
KOSPI Index,294870 KS,294870,0.147817
KOSPI Index,298000 KS,298000,0.032239
KOSPI Index,298020 KS,298020,0.052282
KOSPI Index,298040 KS,298040,0.036219
KOSPI Index,298050 KS,298050,0.041734
KOSPI Index,300720 KS,300720,0.041479
TA-125 Index,ADGR IT,ADGR,0.0809
TA-125 Index,AFHL IT,AFHL,0.088576
TA-125 Index,AFPR IT,AFPR,0.326538
TA-125 Index,ALHE IT,ALHE,1.478489
TA-125 Index,ALRPR IT,ALRPR,0.274146
TA-125 Index,AMOT IT,AMOT,0.841921
TA-125 Index,ARD IT,ARD,0.102758
TA-125 Index,ARKO IT,ARKO,0.202795
TA-125 Index,ARPT IT,ARPT,0.991064
TA-125 Index,ASHG IT,ASHG,0.078231
TA-125 Index,ASPR IT,ASPR,0.182304
TA-125 Index,ATRY IT,ATRY,0.097627
TA-125 Index,AUDC IT,AUDC,0.234884
TA-125 Index,AVGL IT,AVGL,0.11764
TA-125 Index,AZRG IT,AZRG,2.243286
TA-125 Index,AZRM IT,AZRM,0.096377
TA-125 Index,BCNV IT,BCNV,0.316325
TA-125 Index,BCOM IT,BCOM,0.135815
TA-125 Index,BEZQ IT,BEZQ,2.618339
TA-125 Index,BIG IT,BIG,0.443261
TA-125 Index,BLSR IT,BLSR,0.201158
TA-125 Index,BTX IT,BTX,0.217975
TA-125 Index,BYSD IT,BYSD,0.613738
TA-125 Index,CAMT IT,CAMT,0.197862
TA-125 Index,CEL IT,CEL,0.478346
TA-125 Index,CLIS IT,CLIS,0.646272
TA-125 Index,CRSO IT,CRSO,0.150973
TA-125 Index,DANE IT,DANE,0.266434
TA-125 Index,DEDRL IT,DEDRL,1.612538
TA-125 Index,DELT IT,DELT,0.347392
TA-125 Index,DIMRI IT,DIMRI,0.103774
TA-125 Index,DLEA IT,DLEA,0.234238
TA-125 Index,DLEKG IT,DLEKG,0.728618
TA-125 Index,DRAL IT,DRAL,0.089904
TA-125 Index,DSCT IT,DSCT,3.994815
TA-125 Index,DXIL IT,DXIL,0.178305
TA-125 Index,ECJM IT,ECJM,0.679685
TA-125 Index,ECP IT,ECP,0.112957
TA-125 Index,ELCO IT,ELCO,0.244282
TA-125 Index,ELTR IT,ELTR,0.54916
TA-125 Index,ENLT IT,ENLT,0.288231
TA-125 Index,ENRG IT,ENRG,0.156924
TA-125 Index,ESLT IT,ESLT,3.34723
TA-125 Index,FATTAL IT,FATTAL,0.445884
TA-125 Index,FBRT IT,FBRT,0.082894
TA-125 Index,FIBI IT,FIBI,0.363006
TA-125 Index,FORTY IT,FORTY,0.509743
TA-125 Index,FOX IT,FOX,0.170964
TA-125 Index,FTIN IT,FTIN,1.398135
TA-125 Index,GILT IT,GILT,0.295022
TA-125 Index,GZT IT,GZT,1.079537
TA-125 Index,HAML IT,HAML,0.182457
TA-125 Index,HAP IT,HAP,0.236094
TA-125 Index,HARL IT,HARL,1.017529
TA-125 Index,HLAN IT,HLAN,0.460739
TA-125 Index,IBLD IT,IBLD,0.224832
TA-125 Index,ICL IT,ICL,4.824299
TA-125 Index,IDIN IT,IDIN,0.558022
TA-125 Index,IES IT,IES,0.113781
TA-125 Index,ILCO IT,ILCO,1.52773
TA-125 Index,ILDC IT,ILDC,0.094951
TA-125 Index,INRM IT,INRM,0.423319
TA-125 Index,ISCN IT,ISCN,0.076541
TA-125 Index,ISRAL IT,ISRAL,1.245954
TA-125 Index,ISRS IT,ISRS,0.229513
TA-125 Index,ISTA IT,ISTA,0.108304
TA-125 Index,JOEL IT,JOEL,0.655912
TA-125 Index,KEN IT,KEN,0.423385
TA-125 Index,KLIL IT,KLIL,0.100001
TA-125 Index,KMDA IT,KMDA,0.204615
TA-125 Index,KRUR IT,KRUR,0.156307
TA-125 Index,LPSN IT,LPSN,1.452029
TA-125 Index,LUMI IT,LUMI,5.119154
TA-125 Index,LVPR IT,LVPR,0.099986
TA-125 Index,MDTR IT,MDTR,0.159934
TA-125 Index,MGDL IT,MGDL,0.42121
TA-125 Index,MGIC IT,MGIC,0.242808
TA-125 Index,MGOR IT,MGOR,0.208659
TA-125 Index,MISH IT,MISH,0.115433
TA-125 Index,MLSR IT,MLSR,0.901177
TA-125 Index,MLTM IT,MLTM,0.080006
TA-125 Index,MMHD IT,MMHD,0.332537
TA-125 Index,MTDS IT,MTDS,0.094459
TA-125 Index,MTRN IT,MTRN,0.323772
TA-125 Index,MTRX IT,MTRX,0.455989
TA-125 Index,MZOR IT,MZOR,1.565782
TA-125 Index,MZTF IT,MZTF,2.522847
TA-125 Index,NAWI IT,NAWI,0.157723
TA-125 Index,NFTA IT,NFTA,0.311306
TA-125 Index,NICE IT,NICE,5.077595
TA-125 Index,NSTR IT,NSTR,0.206076
TA-125 Index,NTO IT,NTO,0.144026
TA-125 Index,NVMI IT,NVMI,0.746182
TA-125 Index,ONE IT,ONE,0.126258
TA-125 Index,OPCE IT,OPCE,0.149258
TA-125 Index,OPK IT,OPK,1.257999
TA-125 Index,ORA IT,ORA,2.192351
TA-125 Index,ORL IT,ORL,0.985042
TA-125 Index,PHOE1 IT,PHOE1,0.716554
TA-125 Index,PLSN IT,PLSN,0.170187
TA-125 Index,POLI IT,POLI,5.195245
TA-125 Index,PRGO IT,PRGO,5.09597
TA-125 Index,PTBL IT,PTBL,0.23566
TA-125 Index,PTNR IT,PTNR,0.718711
TA-125 Index,PZOL IT,PZOL,1.641088
TA-125 Index,RATIL IT,RATIL,0.641385
TA-125 Index,RIT1 IT,RIT1,0.720868
TA-125 Index,RMLI IT,RMLI,0.396667
TA-125 Index,SAE IT,SAE,1.245702
TA-125 Index,SALG IT,SALG,0.066169
TA-125 Index,SCOP IT,SCOP,0.197876
TA-125 Index,SKBN IT,SKBN,0.516172
TA-125 Index,SLARL IT,SLARL,0.352133
TA-125 Index,SMT IT,SMT,0.388827
TA-125 Index,SODA IT,SODA,3.299811
TA-125 Index,SPEN IT,SPEN,0.444846
TA-125 Index,SPNS IT,SPNS,0.363406
TA-125 Index,SPNTC IT,SPNTC,0.072178
TA-125 Index,STRS IT,STRS,1.170517
TA-125 Index,TDRN IT,TDRN,0.084248
TA-125 Index,TEVA IT,TEVA,4.756934
TA-125 Index,TMRP IT,TMRP,0.143542
TA-125 Index,TSEM IT,TSEM,2.22093
TA-125 Index,ZUR IT,ZUR,0.09322
SHSZ300 Index,000001 CH,1,0.917801
SHSZ300 Index,000002 CH,2,1.149185
SHSZ300 Index,000060 CH,60,0.108858
SHSZ300 Index,000063 CH,63,0.413901
SHSZ300 Index,000069 CH,69,0.19912
SHSZ300 Index,000100 CH,100,0.290999
SHSZ300 Index,000157 CH,157,0.160647
SHSZ300 Index,000166 CH,166,0.290009
SHSZ300 Index,000333 CH,333,1.775977
SHSZ300 Index,000338 CH,338,0.395159
SHSZ300 Index,000402 CH,402,0.080868
SHSZ300 Index,000413 CH,413,0.198273
SHSZ300 Index,000415 CH,415,0.069838
SHSZ300 Index,000423 CH,423,0.206793
SHSZ300 Index,000425 CH,425,0.17737
SHSZ300 Index,000503 CH,503,0.138148
SHSZ300 Index,000538 CH,538,0.349364
SHSZ300 Index,000540 CH,540,0.196708
SHSZ300 Index,000559 CH,559,0.078645
SHSZ300 Index,000568 CH,568,0.334799
SHSZ300 Index,000623 CH,623,0.14619
SHSZ300 Index,000625 CH,625,0.136019
SHSZ300 Index,000627 CH,627,0.089634
SHSZ300 Index,000630 CH,630,0.132144
SHSZ300 Index,000651 CH,651,1.855654
SHSZ300 Index,000671 CH,671,0.093172
SHSZ300 Index,000709 CH,709,0.131474
SHSZ300 Index,000723 CH,723,0.041894
SHSZ300 Index,000725 CH,725,0.715598
SHSZ300 Index,000728 CH,728,0.132917
SHSZ300 Index,000768 CH,768,0.208959
SHSZ300 Index,000776 CH,776,0.392178
SHSZ300 Index,000783 CH,783,0.18859
SHSZ300 Index,000786 CH,786,0.133647
SHSZ300 Index,000792 CH,792,0.119112
SHSZ300 Index,000826 CH,826,0.092254
SHSZ300 Index,000839 CH,839,0.10171
SHSZ300 Index,000858 CH,858,1.262689
SHSZ300 Index,000876 CH,876,0.123855
SHSZ300 Index,000895 CH,895,0.245215
SHSZ300 Index,000898 CH,898,0.10768
SHSZ300 Index,000938 CH,938,0.082089
SHSZ300 Index,000959 CH,959,0.065339
SHSZ300 Index,000961 CH,961,0.109161
SHSZ300 Index,000963 CH,963,0.291224
SHSZ300 Index,000983 CH,983,0.099649
SHSZ300 Index,001965 CH,1965,0.044622
SHSZ300 Index,001979 CH,1979,0.430422
SHSZ300 Index,002007 CH,2007,0.200461
SHSZ300 Index,002008 CH,2008,0.341877
SHSZ300 Index,002024 CH,2024,0.475319
SHSZ300 Index,002027 CH,2027,0.594561
SHSZ300 Index,002044 CH,2044,0.205535
SHSZ300 Index,002050 CH,2050,0.107685
SHSZ300 Index,002065 CH,2065,0.16018
SHSZ300 Index,002074 CH,2074,0.086851
SHSZ300 Index,002081 CH,2081,0.136064
SHSZ300 Index,002085 CH,2085,0.089253
SHSZ300 Index,002142 CH,2142,0.439056
SHSZ300 Index,002146 CH,2146,0.133927
SHSZ300 Index,002153 CH,2153,0.102732
SHSZ300 Index,002202 CH,2202,0.231664
SHSZ300 Index,002230 CH,2230,0.395238
SHSZ300 Index,002236 CH,2236,0.246085
SHSZ300 Index,002241 CH,2241,0.15402
SHSZ300 Index,002252 CH,2252,0.27831
SHSZ300 Index,002294 CH,2294,0.111884
SHSZ300 Index,002304 CH,2304,0.736963
SHSZ300 Index,002310 CH,2310,0.132124
SHSZ300 Index,002352 CH,2352,0.10818
SHSZ300 Index,002385 CH,2385,0.074383
SHSZ300 Index,002411 CH,2411,0.060283
SHSZ300 Index,002415 CH,2415,1.006716
SHSZ300 Index,002450 CH,2450,0.34557
SHSZ300 Index,002456 CH,2456,0.244883
SHSZ300 Index,002460 CH,2460,0.239856
SHSZ300 Index,002466 CH,2466,0.246015
SHSZ300 Index,002468 CH,2468,0.056334
SHSZ300 Index,002470 CH,2470,0.098107
SHSZ300 Index,002475 CH,2475,0.355138
SHSZ300 Index,002493 CH,2493,0.135712
SHSZ300 Index,002500 CH,2500,0.101504
SHSZ300 Index,002508 CH,2508,0.105672
SHSZ300 Index,002555 CH,2555,0.086768
SHSZ300 Index,002558 CH,2558,0.110123
SHSZ300 Index,002572 CH,2572,0.134192
SHSZ300 Index,002594 CH,2594,0.426556
SHSZ300 Index,002601 CH,2601,0.079674
SHSZ300 Index,002602 CH,2602,0.090615
SHSZ300 Index,002608 CH,2608,0.036939
SHSZ300 Index,002624 CH,2624,0.088851
SHSZ300 Index,002625 CH,2625,0.036846
